formula,target
Ho2 V4 Zn2 O12,1.0044
Ho2 Zn2 Fe4 O12,0
Mg2 Cu6 P6 O26,0
Ca6 Mo12 O24,0.9438
Ca8 Cu8 Si16 O48,0.4828
Te2 W4 O16,2.1774
Al2 Sn2 W4 O16,0.1697
Sn4 As8 O28,1.1983
Ca4 Ti6 O16,2.4457
Sr4 Al2 Fe2 Cu4 O14,0.3958
Zn1 Co4 Cu3 O12,0
Zn4 Cu4 Si16 O40,0.6206
Ta4 Ni4 P8 O36,0.0103
Mg4 V4 Si16 O40,1.8762
Ca2 Ta2 Ti2 P6 O24,0
La2 Mg2 Ti2 Fe2 O12,2.0177
Mg2 Cr4 P4 O20,0
Ca4 Mn4 Bi4 O20,1.1009
Pr2 Mg2 V4 O12,0.8949
Mg4 Cu8 P8 O36,0
Zn2 Bi4 O12,0.088
Mg2 Mn4 O8,0.0709
Y1 Cu3 Ag4 O12,0
Ca2 Ti9 O13,0
Ca4 Ta4 Cr2 O16,2.1716
Sr2 Mo2 P4 O16,1.9868
Mg2 Ti8 O12,0
Al2 W6 F30,3.003
Sr4 Y4 Cu4 O14,0
La2 Mg2 Cr2 Mo2 O12,1.4102
Ca4 Sn8 P8 O36,1.1226
Th1 Sb1,0
V2 N3,0
La4 Cu4 O10,0
Zn2 Sb4,0
Sr1 Ca7 Mn6 Fe2 O24,0
Sm2 Fe2 Sb4,0
Cs2 Dy2 Br6,0
Ba1 Nd1 Co2 O6,0
Te2 Mo1 W3 Se2 S4,0.0016
Te2 Mo2 W2 Se2 S4,0
Te2 Mo2 W2 Se2 S4,1.00E-04
Dy2 Ni4 Sb4,0
Mg4 Zn8,0
Mg5 Sn1,0
Sr6 Mg2,0
Y4 Mg8,0
Mg4 Zn2,0
Mg6 Zn6,0
Mg4 Ga2,0
Mg4 Bi8,0
Ir4 O8,0
K2 F10,0
Cr1 Ag1 O2,1.114
Ba2 Nb4 Fe4 O18,1.1067
La4 Sc4 O10,0.0708
Mg30 Cu1 Si1 O32,0
K3 Na5 V3 Mo5 O24,0
Sr3 Ca5 Fe1 Co7 O24,0
La7 Sm1 Mn7 Cu1 O24,0
K2 Na6 V4 Mo4 O24,0
Ca4 Sn2 S8,0.398
Ca6 Sn6 S18,1.9075
Ca4 Sn8 S20,0.8272
Ca12 Sn8 S28,1.8489
V1 Sb1 Rh1,0
Li9 Mn2 Co5 O16,0.3497
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0.4581
Sr16 La3 Co11 Cu8 O46,0
Te7 As5 I1,0
W4 N8,0.5661
V4 O2 F12,1.4618
V3 Cr2 Cu1 P6 O24,0
V6 P8 O28,0.1157
Sr2 La2 I10,2.1324
Nd2 Si2 O8,0
Ni2 P8 O24,0
V3 Co2 P6 W1 O24,0
Mg3 Ti1 H8,0
Pr4 Re8,0
Cu1 Mo6 Se8,0
Sc8 S12,1.5183
Rb2 In1 As1 Br6,0.1559
K2 Rb1 Y1 Cl6,4.4186
Rb2 Nd1 Cu1 I6,1.8116
K3 Nd1 Cl6,4.488
K2 Nd1 Cu1 Br6,2.0705
K3 Nd1 Br6,3.7704
K2 Rb1 Tb1 Cl6,4.4079
K2 Rb1 Gd1 Cl6,3.1289
K2 Rb1 Dy1 Cl6,4.4164
Na2 Al1 Ag1 F6,2.2248
Cs2 Na1 Ta1 Cl6,0
Cs2 Na1 Ta1 Br6,0
Rb2 Ga1 Ag1 I6,0
K2 Sc1 Hg1 Br6,0
K2 In1 Sb1 Cl6,0.6807
K2 In1 As1 I6,0
K2 Sc1 Au1 Cl6,1.9206
K2 Tl1 Ag1 I6,0
K2 Hg1 Bi1 Br6,0
Cs2 Cu1 Mo1 Br6,0.3459
Rb2 Al1 Hg1 F6,0
K2 In1 Au1 I6,0
Cs2 Ta1 Tl1 F6,0
Cs2 As1 Au1 Cl6,0.1771
Cs2 Sc1 Hg1 Cl6,0
Rb2 In1 As1 I6,0
K1 Rb2 In1 I6,1.2656
Pr1 Mg2 Ag1,0
K2 Cu1 Cl2 F2,0
Ta1 Cu6 O8,0
Co4 P8 O28,0
Cu9 Se5,0
Sc2 H14 S4 N2 O21,4.3812
Li6 Co4 O10,0
Li6 Mn2 Co2 O10,0.369
Li6 Mn2 Co2 O10,0.4725
Li4 Mn1 Co3 O8,0
Li6 Mn2 Co2 O10,0.4497
Li7 Co5 O12,0.2867
Li6 Mn2 Co2 O10,0.3728
Li6 Mn2 Co2 O10,0
Li8 Co6 O14,0.5092
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0.4534
Li8 Mn2 Co4 O14,0.3603
Li8 Mn2 Co4 O14,0
Li8 Mn2 Co4 O14,0
Li8 Mn2 Co4 O14,0.3224
Li8 Mn2 Co4 O14,0.4836
Li8 Mn2 Co4 O14,0
Li6 Mn3 Co1 O10,0.1884
Li8 Mn2 Co4 O14,0
Li8 Mn2 Co4 O14,0.0531
Li7 Mn2 Co3 O12,0.5274
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn4 Co1 O12,0
Li7 Mn4 Co1 O12,0
Li9 Co7 O16,0
Li9 Co7 O16,0.4507
Li9 Co7 O16,0.4229
Li9 Co7 O16,0
Li9 Co7 O16,0.5402
Li9 Co7 O16,0.2431
Li9 Co7 O16,0.1379
Li9 Co7 O16,0
Li9 Co7 O16,0.0275
Li9 Co7 O16,0.4165
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0.4907
Li9 Mn2 Co5 O16,0.3755
Li9 Mn2 Co5 O16,0.3096
Li9 Mn2 Co5 O16,0.3514
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0.0231
Li9 Mn2 Co5 O16,0.3209
Li9 Mn2 Co5 O16,0.1076
Li9 Mn2 Co5 O16,0.5737
Li9 Mn2 Co5 O16,0.0799
Li9 Mn2 Co5 O16,0.3604
Li9 Mn2 Co5 O16,0.1029
Li9 Mn2 Co5 O16,0.0852
Li9 Mn2 Co5 O16,0.4191
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0.6797
Li9 Mn2 Co5 O16,0.4615
Li9 Mn2 Co5 O16,0.4152
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0.5676
Na8 Sb12 O32,0
Li3 V3 Fe3 O12,1.6003
Li2 Mn2 P8 O24,1.759
Li8 Mn8 P8 O32,2.5051
Li4 Ni8 O4 F12,2.7062
Li4 Fe8 F28,3.5944
Li2 Bi8 O14,0
Li2 Cr2 P2 O8,2.0654
Li18 Si4 Ni2 O20,0
Li10 Fe8 P8 O32,0.0383
Li4 Nb2 V3 Sn3 O16,0
Li4 Fe3 Sb1 P4 O16,0.1977
Li4 Fe1 Co2 Ni3 P6 O24,0
Li12 V8 P12 O48,2.051
Li12 V8 P12 O48,2.036
Li12 Cr8 P12 O48,2.0933
Li12 V6 Si12 O42,1.3923
Li2 V1 Cr3 O8,1.1213
Li15 Fe15 Si1 O32,1.8233
Fe10 O14 F6,0
Cs4 Li4 O4,1.3896
Cs4 H12 Se8 O32,3.3682
Co5 P8 O28,0
Co6 C6 O21,0.7916
Sc1 Zn1 Cu3 Se4,0.8169
Sr1 O10,0.0108
Sr1 U1 O4,1.8098
Sb4 H48 C16 N4 F16,3.8367
Hg4 N4 O16,0.2296
H12 C4 I4,3.3781
Mo4 H24 C8 N4 O30,2.9079
Dy2 Br6 O12,1.6673
Co1 Cu3 Hg1 Se4,0
Ca2 O20,0
Ca2 O20,0
Fe16 H20 O34,1.3409
Cs12 P4 Se8 O48,0.0274
Ag3 As1,0
Ce1 Pr1 Mg2,0
Dy3 Zr1,0
Ce2 Pm6,0
Er3 Sn1,0
Eu1 Zn1 Au2,0
Ga6 Hg2,0
Ho3 Ga1,0
La3 Ce1,0
Li3 Ni1,0
Li6 Ni2,0
Mg16 Al12 V1,0
Pm2 Eu6,0
Sm2 Eu6,0
Ta1 Ti3,0
Tb3 Eu1,0
Tb2 Bi6,0
Tm2 Tc1 Ag1,0
Yb6 Si2,0
Yb6 Sm2,0
Hg4 I12,0
Si6 Mo10,0
V12 Ga8,0
Nb10 Si6 P2,0
Ca4 P4 O16,0
Ce2 Fe12 Co5 N3,0
K4 Fe2 P4 O14,3.2923
Na2 Zr2 Si4 O14,0
Ti16 Cu8,0
Fe12 O16,0.631
Li4 Fe4 P8 H8 O24,2.8004
Ni12 C8 O31,0
Mn2 B20 H52 O16,4.1247
Ca4 Be4 As4 O20,0.5697
Nd8 H104 C44 N4 O84,3.5384
As4 H40 C12 I4,3.4942
U4 H100 C48 N4 O32,2.3945
Cd4 Mo30 Se38,0
K4 Sr4 P12 H44 N12 O40,4.8941
K8 Mo4 O12 F16,0.426
Tb12 Fe20 O48,1.3126
Cr8 B48 P16 H272 C48,0.7476
Rb2 Cu6 P6 O16 F12,0.0817
Cr4 Cu8 O24,0
K8 Al8 P8 O40,0.0214
B16 Pb24 O52,0
Rb8 Cu4 C8 O28,0.0023
B80 H120 C12 N8,3.0417
Er6 Al4 Ni12 H14,0
Cs6 P2 Se4 O24,0.0067
Sr5 Ti7 O19,1.7805
K8 I16 O48,0.2454
In2 Ge4 P2 H48 C16,3.3745
Eu4 H12 C4 S4 O28,0.0088
U2 H12 C4 Se2 N6 O14,2.0787
Sn8 H48 C16 Cl8 O4,3.8473
Sb16 Cl56 O48,0.0824
Zn3 Si12 H78 C26 O4,2.8006
Co4 As12 O4 F72,0
Mg4 P8 H40 N8 O32,4.6938
K8 I12 N4 O48,0.1346
Si8 H20 C4 N4 Cl16,5.0422
Pr4 B20 O40,0.0008
Ca4 Si12,0
Rb3 U1 F6,0
Eu2 Ho1 Ta1 O6,0.5225
Li2 Al2 Au2,0
Sr2 La1 Sb1 O6,3.3776
In2 Au3,0
Sr2 Cr1 W1 O6,0
Li1 In1 Ir1,0
Zr12 Ga4 Co2 H20,0
Zn4 In1 S6,0
Zr12 Ga4 Fe2 H20,0
Cu2 S1,0
U2 H20 C2 Se4 N8 O16,2.0847
S48 N16,1.6566
Pr4 Mo4 O20,0.0465
Na2 Be6 Al4 Si12 O38,0
Na10 Ce2 O12,0.0016
Na4 Ho2 Nb10 O30,1.9643
Mg4 Mn4 Zn4 Si4 O24,0.8698
Mn1 Ga1 Fe2,0
Hf27 Si6 P10,0
Cs2 Lu2 Mo4 O16,2.9061
Er7 Co6 Sn23,0
Ce16 Mg4 Rh4,0
Bi8 Se4 O28,0
Ag2 H24 C12 N26 O6,3.1725
Zr1 U1 O4,0
Zr1 In1 Au2,0
Zr5 S8,0
Zr3 Mn8 Si1,0
Zr3 Fe8 Si1,0
Y2 Mn2 Fe2,0
Y7 Re1 O14,0.8428
Y3 Ho1 C8,0
Y4 Al4 Ni4,0
V4 Cr4 Co4,0
V4 N3,0
V3 Ga1,0
Tm1 Al6 Cr6,0
Ti1 V1 N2,0
Ti1 Cu1 Ni2,0
Ti5 S8,0
U2 Ga5 Cu3,0
U2 Sn3 Pb3,0
Tc3 Pd1,0
Tb1 Nd1 Fe17,0
Sr1 Y1 Co1 O4,0
Ta3 Fe8 Si1,0
Ta6 Co18,0
Sr4 U3 Zn1 O12,0
Sr4 Mn2 Ga2 O11,0
Sr2 Si3,0
Sr10 Ca4 Cu10 Bi11 O40,0
Ta10 Cr2 Ni2 S20,0
Sm1 Fe10 Si2,0
Re18 Mo12,0
Sm2 Ga2 Fe15 C2,0
Pr1 Tl2 In1 Se4,1.5206
Np1 Al8 Cr4,0
Nd1 U1 Co10,0
Nb5 Ir7,0
Nb32 P20,0
Pr4 Al1 Co25,0
Na1 V4 Cd3 O12,0.26
Na1 V6 O14,0.222
Mo2 Rh1,0
Mo2 H2 O6,0.7549
Mn4 Si3 Ni5,0
Mn2 Re2 Pb4 O12,0
Na2 Ca1 V12 O32,0.0766
Mg3 Fe1 O4,0
Mg8 Al4 Cu2 Si7,0
Li1 Pr1 S2,0.2531
Lu1 Ga1 Cu1 O4,0
Li1 Cr4 In1 S8,0.0159
Lu4 Al4 Ni4,0
Mn31 Si11 P1,0
Nd8 Ti6 Fe50 B4,0
Li24 I10 N5,0.5832
Ho2 Al1 Ge4,0
Hf4 O8,3.8289
Hf3 N2,0
Hf2 Ni1 S4,0
Ge6 Te6 Ir4,0.0675
Fe2 Ni1,0
Fe2 P4 W2,0
Fe15 O16,0
Fe2 Cu2 Bi4 As4 O24,0
Fe3 P2 O10,0
Dy1 Si1 Ag1,0
Er2 Co4 B8 Rh4,0
Er2 Fe2 Co2,0
Er4 Cr1 Se7,0
Cu1 Ni3,0
Er4 Al4 Ni4,0
Co1 Ir1,0
Co1 Ni1 Se2,0
Cr1 Ni1 Sb2,0
Cr3 Mo1,0
Cr2 Sb1 As1,0
Ce1 Th1 C2,0
Cd1 Sn1 Te2,0
Ce1 Mn4 Co8,0
Ce2 Mg1 Zn1,0
Ca1 Mn1 S2,0.3829
Ce6 Si2 N6 O4,0
Ca1 Mg2 Al4 Si1 O12,0.1219
Ca1 Bi1 N1 O5,2.2944
Be16 Ru2,0
Ba1 Bi1 Cl1 O2,1.5406
Al3 Mo8 S16,0
B4 Ru2 W2,0
Al4 Ni15,0
Ag1 Sb1 Se1 S1,0
Al2 Si6 O16,0
Ag3 Ge1,0
Ba4 Ca1 Gd3 Co8 O22,0
Ba2 Na2 Cu2 Cl2 O4,0
Lu2 O3,4.0808
Ca3 N2,1.4783
Cr2 Sb2,0
Zn4 Mo6 O16,1.5308
Al8 O12,5.3132
Mn2 Sn1 S4,0
Hf4 Sn4,0
B50,0
Na4 Sb4 O12,1.274
Li4 Pr2 Sb4,0
Fe3 Sn1,0
Ag1 I1,0.769
Sr1 Cr1 O3,0.0312
Co2 P2 O8 F2,0
Ni1 O2,1.5195
Ni4 H24 C8 O24,4.2196
B2 N2,5.2083
Na1 Li5 Sn4,0
Tl1 Bi1 Te2,0.4684
Ba1 Fe2 S4,0
Na4 C2 S6,1.215
C4 S14 Cl12,2.8703
Ca4 Si8 O20,4.7792
Ti1 Sb1 Ru1,0
Ta1 Co1 Sb1,0
Co1 P2 O7,0
Co6 P8 O32,0.008
Mg10 Fe9 O24,0
La4 Cd2 Se8,1.099
P8 O12,3.8266
Ho10 Ti6 O27,2.5592
Sr2 Er4 S8,2.2746
Sr1 Mn2 As2,0
Ce4 W6 O24,0.0793
Fe2 P4 O14,0
Fe4 P8 O28,0
H32 C12 N12 O12,3.0245
Sr2 Ca1 Cu2 Bi2 O8,0
Sb8 Ru2 C12 O12 F44,4.4456
Nb4 Sn4 O14,0.8633
Sr2 Ta4 Bi4 O18,1.5824
Sn1 H58 C16 S4 N22 O18,4.6716
H32 C12 N8 O4,4.6949
Si16 O32,5.6855
Ba2 Mn4 O16,1.9074
K4 Ni1 N6 O12,2.0757
Ti2 Te2,0
Fe4 Se8 N4 Cl24,1.3134
Nd1 Ir5,0
Cu4 Te16 H48 C16 N4,0.4093
Sn2 H92 C36 Br8 N4,3.7146
K2 Sn2 Se4,0
Cr44 Ge32,0
Np1 Si2 Ni2,0
Ce1 Si2 Pt2,0
Ga6 H114 C48,3.558
Fe2 B4 W4,0
Pb12 N72,2.2802
In16 Se8,0
Ge7 H18 O23,2.946
Li4 V4 Te4 O20,3.0595
Ti2 Fe2 H4,0
Nd1 Mg2 Ag1,0
Ce10 C4 Cl18,0.0002
Gd5 Ru2 O14,0
Y1 Zr9 O20,0
K6 Sn2 Sb6,0.2394
Li5 Au1 O4,2.1316
Lu4 H12 O12,3.231
Zn4 Cu4 As4,0
Y1 Al6 Si18 N30 O2,0
Ba8 Tl2 Bi2 Pb4 O17,0
K8 Ag8 C16 S16 N16,2.9337
K4 Mg2 H16 S4 O23,3.6738
Na6 Mg2 Al2 Si14 O36,4.8105
Na18 Ca2 Ta18 Ti2 O60,2.5387
Mn1 N1,0
Na1 Sr8 La1 Ti10 O30,1.8022
Mn6 P8 O32,0
Li2 Al2 Si4 H4 O14,3.9817
Fe21 Ni9 O40,1.3781
Ba2 Yb4 Mo8 O32,0
Li2 Ni2 P10 O30,0
Li8 B8 H16 C32 O72,3.351
Li20 Si2 P4 O24,5.1063
P2,0
U4 H64 C16 N16 O48,1.9701
K6 V2 H12 C8 O26,2.9186
K4 Fe2 H8 S4 O20,0
V4 P4 H12 Pb2 O28,0.7684
Co4 H76 S12 N20 O44,0.7462
P4 H8 N4 F8,4.713
Na1 Yb1 O2,0
U3 O5,0
Bi8 O8 F8,2.3179
Li12 Bi4 O12,2.9917
Cs8 Ca4 O8,2.3181
Li4 Cu2 S4,0
Sm4 Cu4 O10,0
Ca2 Gd4 O8,2.4804
Ba4 Sr4 I16,3.2802
Na10 Cu2 O8,0
Li4 Ti2 Cu2 O8,0
Li2 Ni2 S4,0
In4 Sn4 O14,0.2812
Li3 Cu3 P2 O8,0.802
Ti2 Bi4 O10,1.7454
Tl6 S1,0
K2 Rb2 O2,1.2445
Eu1 Zr4 O9,0.2786
Ba2 Na8 O6,1.3922
Nd4 Zr4 O12,0.0509
Lu4 B6 O15,5.2305
Nb4 P4 O18,0
Dy4 Ti2 O10,3.0481
Li2 Sn2 P8 O24,0
Nd1 Al11 O18,2.8995
Li4 Si4 Bi4 O16,3.3302
Li4 Si4 Bi4 O16,2.8189
Ti5 Pb5 O14,0.4157
Ti11 H7 O24,0
Li4 Sn4 P8 O28,0.0733
Li12 Si12 Bi12 O48,3.1338
Li4 Sn4 P16 O48,0.0893
Li4 Ti4 P8 O28,0.036
Li4 Nb2 P4 O16,0.3167
Li6 Sn4 P6 O24,0
Li12 Ti8 P12 O48,0.0014
Li4 Cu4 P4 O16,0.2125
Li12 Cu4 P4 O20,0.2333
Li6 Ti4 P6 O24,0.0285
Li8 Cu4 P16 O48,0.0933
Li4 Bi4 P16 O48,3.2667
Li4 Sb4 P8 O28,4.0237
Sb24 O20 F32,2.9281
Er2 B2 O6,4.5583
Sr2 U4 O11,0
Cu8 O2 F12,0.1848
Zr2 Co2 O6,0
Li12 V8 P12 O48,0
Li2 Fe1 Si6 O15,0.1887
Cu1 Ni3 O4,0
Li7 Mn11 Si6 O32,0.2879
Li16 Cr8 P8 O40,2.3448
Li8 Ni4 P16 O48,4.5107
Li12 Fe4 P8 O32,1.925
Nb2 Co6 O16,0
Li12 Cr8 P12 O48,2.096
Li2 Sb2 P2 O10,0
V1 Ni3 Sb2 P6 O24,0.0027
Li3 La3 Nb12 O36,1.3084
Li5 Cr2 Fe3 P6 O24,1.0918
Mn2 C4 O12,1.2557
Li4 Co4 C4 O16,0.8183
Na16 Nb10 O28,0.2505
Li4 Ti4 P8 O28,0.1465
Li8 Cr4 Si4 O16,1.5431
Li2 Co2 C4 O12,0.3373
Li4 Mn3 Nb3 Fe2 O16,0.3426
Li3 Fe5 P6 O24,1.8148
Li6 Fe6 P8 O32,1.725
Li4 Ti4 Mn10 O24,0.7539
Li4 Fe4 Si4 O16,2.3506
Li3 V3 Fe2 O10,1.422
Li6 Fe2 Si2 O10,2.1731
Li8 Fe4 P8 O32,0
Li9 Fe4 Si4 O20,0
Li1 Mn1 P3 O9,4.3219
Li2 Fe2 Si2 O7,3.0949
Li40 Fe8 Si16 O64,2.0034
Co10 O15 F5,0
Li2 Fe4 O2 F10,1.9765
Li2 Mn2 F8,0.4745
Fe12 O12 F12,0
Li8 V4 O8 F4,1.6052
Li8 V4 O8 F4,1.6982
Li8 Co2 O8,0.9941
Li9 Mn4 B8 O24,0
Li10 V5 O10 F5,0.273
Li8 Co8 Si12 O36,2.8418
Li8 Co2 Si6 O18,2.9379
Li4 Co4 C4 O16,0.921
Li3 Mn1 F6,1.4794
Li10 V2 P6 O24,1.5841
Li12 V8 O16 F8,0.9592
Li2 Co4 C6 O18,0.4304
Li4 V4 P4 O20,2.6757
Li1 V1 P3 H1 O10,2.1948
Co6 C6 O21,0.477
Li6 Mn1 O6,0
Li2 V6 F20,1.7053
Li1 Mn1 P3 H1 O10,0.9313
Li4 Mn8 O4 F12,1.8294
V3 Cr3 Te2 O16,1.1065
Rb8 Li4 V4 P8 O32,2.1295
Li8 V4 O8 F4,1.7318
Mn6 O2 F12,0.4776
Li4 Mn3 Nb3 Sn2 O16,0
Cr8 O20 F8,2.3236
Cr4 Cu1 O12,0
Li2 V2 P2 O10,2.2049
Li2 V1 F4,2.701
Li4 Nb3 Fe2 Ni3 O16,0.4648
Li4 V4 O4 F12,1.1513
Mn2 O2 F2,0
V4 O4 F6,0
Li4 Mn4 F20,1.652
Co8 O12 F4,0
Li12 V8 O16 F8,1.0161
Li1 Y3 W1 O8,2.7868
Li12 Cr5 O16,0.586
Li4 Fe1 O2 F2,2.9078
Na8 V8 O20,1.2664
V6 O12 F6,0.7834
Li4 Fe8 B8 O24,1.4483
Mn12 O5 F19,0.107
Li8 V2 O6 F4,1.6585
Fe4 O6 F2,0
Li8 V4 O4 F16,0.8844
Li8 Mn2 O4 F4,2.7762
Fe4 O2 F6,0.4537
Li12 V4 O10 F4,1.78
Li2 V2 P4 O14,2.5941
V12 O8 F20,1.2926
Li4 Mn2 O2 F6,0.5323
Li8 Mn3 Cr1 O12,0.9128
Li4 Mn1 O2 F3,1.2721
Mn2 H16 N4 F12,3.1861
Li4 Ag4 F16,0
Li3 V4 O7 F5,1.1683
Li9 Ti7 Cr6 O30,0
Li8 V1 Co3 P6 O24,0.0038
Li12 V12 O12 F24,1.4401
Li12 Ni4 O8 F4,2.6784
Li6 Ni1 O1 F6,1.941
Na5 Mn7 O16,0
Li6 V5 Sb1 O12,0.8317
Co8 O12 F4,0
Li20 Mn4 O12 F4,2.0828
Li4 Mn8 O4 F12,1.3783
Hf4 Co4 O12,2.4865
Li14 V2 O8 F4,0.66
Li2 V2 F6,1.9761
Li1 V3 O4 F2,1.2103
Co2 Sb2 O8,0
Li2 Fe2 P2 O8,3.4131
Li4 Cr1 Co3 O8,0.33
Mn2 F6,1.3373
Li2 Ni2 P8 O24,1.0499
Na4 W6 O20,3.9794
Li11 V12 Co4 O32,1.0219
Ba4 Ca8 I24,3.3113
Ba6 Ca11 I34,3.4085
Li20 Cu8 S18,0
Li3 V1 F8,1.9215
Li4 Mn4 O2 F12,1.504
Li4 V4 Si4 O16,1.9342
Li2 V2 P4 O16,1.0161
Li4 V4 Si4 O16,2.2075
Li1 Mn3 O4 F2,0.4082
Mn2 P2 O8,0.57
Li20 Cr2 Si4 O20,0.8188
Li4 Dy2 P2 C2 O14,4.7848
Li4 Si4 Ni2 O12,3.4086
K2 Li2 Sb6 O16,0.2886
Li12 Mn3 O3 F15,0.1324
Li4 V4 Si4 O16,1.3802
Li8 Cr3 Te1 O12,0.8811
Li12 Mn2 Fe3 O16,0
Li4 V4 Si4 O16,2.1243
Li4 Mn2 O2 F4,1.5452
Li4 V2 Cr3 Co3 O16,0
Li4 Mn3 O2 F6,2.5187
Na4 Ge2 P2 C2 O14,0
Li2 Si2 P2 C2 O14,5.7639
Li4 Tm2 P2 C2 O14,4.8642
Li16 Nb2 S12,0
Na4 Sn2 B2 P2 O14,1.8592
Ba6 Y4 I24,2.3958
Li4 Bi8 B4 O20,1.7318
Li4 Bi8 S12 O48,0.6097
Ba6 Sr6 I24,3.171
Li40 B8 O32,5.3519
Ba4 Y12 Cl44,4.2205
Li6 Cu6 H6 C6 O24,0.3752
Ho4 Bi4 O14,0
Si4 Bi8 O20,2.6223
Li8 Ti8 V8 Ni2 O36,1.1804
Li10 Ti8 Co6 O32,0.3364
Li11 Nb4 Ni9 O24,1.2261
Li6 Mn4 Si4 O16,0
Li3 Al3 V3 O12,1.4086
Li4 V2 Cr6 O16,0.8101
Sr4 Li4 Ni2 O8,2.7003
Hf4 Cr4 O12,1.5871
Sc4 Co4 O12,0
Li6 Mn2 P2 C2 O14,3.7566
Li4 Cr5 Bi1 O12,0
Li3 Mn1 Cr4 O8,0.6288
V4 Ga4 O12,1.4157
Tb4 Pr4 O16,0
Li4 Cr6 Fe2 O16,0
Li3 Ti2 Co1 O6,0.28
Li8 Cr6 Fe2 O16,2.3743
Tl2 Co2 O6,0
Li8 V4 B4 O16,2.3718
Li8 Cr6 Fe2 O16,2.4179
Li12 V4 B4 O20,1.859
Ho6 Er6 O18,3.0775
La4 Ti3 O12,1.873
La4 Mg4 I20,2.5769
Li2 Cr4 O6,0
Li4 Ti3 V2 Co3 O16,0
Li4 Cr8 O20,0
Li4 Al4 Fe4 O16,0
Ga8 W4 O24,2.8696
Li2 Al2 Fe1 O6,0
Li4 Sn2 C2 S2 O14,3.7891
Li4 Ti1 Mn5 O12,0.0356
Li8 Co4 C8 S2 O32,0.0658
Li5 Ni5 Sb2 O12,0
Fe2 Ni3 P6 W1 O24,0.9691
Li2 Fe3 Ni1 O8,0
Ba12 Y8 O24,2.5398
Nb8 Ge8 O28,1.8118
Co1 Te1 O4,0.7254
Mn12 Fe4 O32,0
Li4 V1 Te3 O12,0
Li8 Mn4 B4 O16,0.6277
Li6 Mn2 B2 As2 O14,0.9887
Na4 Mn2 B2 S2 O14,1.368
Li6 V2 P2 C2 O14,2.7478
Sr8 Ca4 I24,3.077
Li4 Ti2 V4 O12,0.9609
Li3 Mn1 Cu2 O6,0
Li4 V3 O8,0
Cr3 Fe2 O8,0
Li4 Mn1 V3 O12,0.3197
Li4 Cr5 Co3 O16,0.0473
Ba8 La4 Cl28,3.6471
Sn1 Sb3 P4 O16,0
V4 Cr2 O12,0
Li4 V2 B2 P2 O14,1.7224
Tl6 Co6 O16,0
Li8 Cr12 O40,2.0244
Li2 Fe2 P2 O8,3.2763
Li4 Fe2 Si2 C2 O14,0
Fe8 P8 O32 F8,0
Li12 Cr2 O8,1.8237
Li4 Nb1 Fe5 O12,0.53
La8 Zn8 O20,1.5065
Ga8 W12 O48,4.2205
Li2 Cr2 P2 O8,1.9808
Ba12 La8 I48,2.4533
Li6 Cu6 P4 O16,0.6978
Li2 V2 Si2 C2 O14,1.8349
Li3 Cr4 Fe1 O8,1.0704
Li4 Mn5 Ni1 O12,0.0154
Li4 Mn1 Fe3 O8,0.5739
Na4 Cu12 O16,0
Fe6 O5 F7,1.0872
Li8 Ti6 Mn7 O30,0.9131
Li2 V2 P2 O8,1.8993
Li4 Ni3 Sb5 O16,0
Ti3 Sb2 P6 O24,2.1441
Li4 V4 Te4 O20,2.5249
Cr4 Te2 P6 O24,0
Li8 Ti4 Mn8 Fe6 O36,0
Li4 Mn2 Fe3 Te3 O16,0.8598
Li8 Ti6 V8 Cr4 O36,0.3182
Mn4 Sn2 P6 O24,0
Li1 V4 Cu1 O12,0.3503
Li4 Ti4 Mn4 O16,0.5552
Li4 Fe4 F12,3.2665
Na8 Sn4 C8 S2 O32,0
Na2 Co2 O4,0.4769
Na6 Li2 Cu2 P2 C2 O14,1.5761
Cr2 Ni3 Sb1 P6 O24,0
Li5 Fe3 Sb2 P6 O24,1.3685
Mn3 Nb1 Cr2 P6 O24,0
Zr4 N4 O2,0.8703
Li40 Sb8 S32,1.6083
Na10 Sn4 P2 C8 O32,0.267
Li2 V5 Co1 O12,0
Li2 Nb1 V3 O8,0.136
Li3 Fe4 O3 F9,2.0222
Li24 V8 F40,2.7168
Li4 Cr1 Co2 Ni3 P6 O24,0
Li1 V6 O7 F5,1.3908
Ti3 Fe2 Te1 P6 O24,0.1182
Li4 Ti3 V3 Cu2 O16,0.2678
Ce4 Ni4 O12,0.9323
Li1 V6 O7 F5,0.9873
Li2 Fe6 O4 F12,1.5803
Li3 Fe2 Co2 O8,0.0041
Na7 Nb1 O6,2.7722
Li9 V3 W7 O28,1.5507
Li3 V6 O9 F9,1.1043
Li2 Cr4 P6 O24,0
